"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
174.545454545455,87.2727272727273,130.909090909091,0,0,305.454545454545,261.818181818182,0,87.2727272727273,0,0,349.090909090909,0,0,43.6363636363636
106.666666666667,373.333333333333,0,0,0,0,0,0,266.666666666667,0,0,160,0,373.333333333333,160
187.826086956522,281.739130434783,0,0,0,187.826086956522,62.6086956521739,0,187.826086956522,0,0,31.304347826087,0,219.130434782609,281.739130434783
0,720,0,0,0,0,720,0,0,0,0,0,0,0,0
265.263157894737,341.052631578947,0,0,0,0,189.473684210526,0,265.263157894737,0,0,0,0,0,378.947368421053
1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.217391304348,438.260869565217,0,0,0,187.826086956522,375.652173913043,0,187.826086956522,0,0,0,0,0,125.217391304348
274.285714285714,205.714285714286,0,0,0,274.285714285714,137.142857142857,0,102.857142857143,0,0,308.571428571429,0,0,137.142857142857
192,192,0,0,0,240,168,0,240,0,0,120,72,0,216
518.4,57.6,57.6,0,0,0,0,0,518.4,0,0,115.2,0,0,172.8
320,320,0,0,0,128,32,320,192,0,0,0,64,0,64
154.285714285714,205.714285714286,0,154.285714285714,0,51.4285714285714,205.714285714286,0,411.428571428571,0,0,102.857142857143,0,0,154.285714285714
227.368421052632,252.631578947368,0,0,0,101.052631578947,252.631578947368,0,252.631578947368,0,0,0,0,227.368421052632,126.315789473684
411.428571428571,137.142857142857,0,0,0,68.5714285714286,548.571428571429,0,274.285714285714,0,0,0,0,0,0
332.307692307692,498.461538461538,0,0,0,0,0,0,0,0,0,0,553.846153846154,0,55.3846153846154
261.818181818182,436.363636363636,0,0,0,305.454545454545,130.909090909091,0,218.181818181818,0,0,0,0,0,87.2727272727273
378.947368421053,227.368421052632,0,0,0,0,606.315789473684,0,0,0,0,151.578947368421,0,0,75.7894736842105
672,384,0,0,0,0,0,0,0,0,0,0,0,0,384
265.263157894737,227.368421052632,0,0,0,341.052631578947,37.8947368421053,0,37.8947368421053,0,0,37.8947368421053,0,378.947368421053,113.684210526316
548.571428571429,0,0,0,0,0,480,0,0,0,0,0,0,0,411.428571428571
201.6,201.6,0,0,0,201.6,57.6,0,115.2,0,0,201.6,288,0,172.8
288,403.2,0,0,0,0,0,0,345.6,0,0,230.4,0,57.6,115.2
84.7058823529412,508.235294117647,0,0,0,0,508.235294117647,0,169.411764705882,0,0,0,0,0,169.411764705882
276.923076923077,387.692307692308,0,221.538461538462,0,0,0,0,0,0,0,0,0,0,553.846153846154
300,300,0,0,0,180,240,0,30,0,0,0,120,0,270
334.883720930233,167.441860465116,0,0,0,334.883720930233,100.46511627907,0,301.395348837209,0,0,0,0,0,200.93023255814
432,96,0,0,0,48,336,0,0,0,0,0,0,336,192
370.285714285714,329.142857142857,0,0,0,82.2857142857143,205.714285714286,0,0,0,0,82.2857142857143,0,0,370.285714285714
60,180,0,0,0,0,60,0,540,0,0,0,0,120,480
137.142857142857,480,0,0,0,137.142857142857,342.857142857143,0,0,0,0,0,0,0,342.857142857143
135.849056603774,54.3396226415094,271.698113207547,0,0,163.018867924528,108.679245283019,0,217.358490566038,0,0,271.698113207547,0,0,217.358490566038
48,384,0,0,0,48,0,0,144,0,0,432,336,0,48
60,120,0,60,360,120,180,0,300,0,0,0,0,0,240
360,252,0,0,0,252,252,0,36,0,0,0,0,144,144
218.181818181818,305.454545454545,0,0,0,0,392.727272727273,0,0,0,0,218.181818181818,87.2727272727273,0,218.181818181818
498.461538461538,553.846153846154,0,0,0,0,0,0,0,0,0,276.923076923077,0,0,110.769230769231
458.181818181818,0,0,0,0,458.181818181818,327.272727272727,0,0,0,0,0,0,0,196.363636363636
234.418604651163,301.395348837209,0,0,0,267.906976744186,133.953488372093,0,167.441860465116,0,0,133.953488372093,0,0,200.93023255814
183.829787234043,91.9148936170213,30.6382978723404,183.829787234043,0,91.9148936170213,0,0,183.829787234043,0,0,306.382978723404,91.9148936170213,0,275.744680851064
72,72,720,0,0,0,0,0,0,0,0,144,0,0,432
36.9230769230769,258.461538461538,0,0,0,295.384615384615,36.9230769230769,0,221.538461538462,0,0,36.9230769230769,221.538461538462,0,332.307692307692
42.3529411764706,127.058823529412,254.117647058824,423.529411764706,0,0,84.7058823529412,0,338.823529411765,0,0,127.058823529412,0,0,42.3529411764706
384,96,0,336,0,0,0,0,288,0,0,0,96,240,0
392.727272727273,261.818181818182,0,0,0,0,87.2727272727273,0,349.090909090909,0,0,0,0,218.181818181818,130.909090909091
102.857142857143,205.714285714286,617.142857142857,0,0,0,205.714285714286,0,0,0,0,205.714285714286,0,0,102.857142857143
288,72,0,0,0,0,36,0,216,252,0,0,288,0,288
498.461538461538,332.307692307692,276.923076923077,0,0,0,0,0,0,0,0,221.538461538462,0,0,110.769230769231
411.428571428571,257.142857142857,0,0,0,0,257.142857142857,0,51.4285714285714,0,0,0,0,0,462.857142857143
296.470588235294,42.3529411764706,0,0,0,42.3529411764706,381.176470588235,0,0,0,0,296.470588235294,0,0,381.176470588235
308.571428571429,360,0,0,0,0,257.142857142857,0,0,0,0,411.428571428571,0,0,102.857142857143
254.117647058824,338.823529411765,0,0,0,423.529411764706,0,0,0,0,0,0,338.823529411765,84.7058823529412,0
360,540,120,60,0,0,0,0,0,0,0,360,0,0,0
157.090909090909,130.909090909091,0,0,0,209.454545454545,157.090909090909,0,209.454545454545,0,0,235.636363636364,0,261.818181818182,78.5454545454545
227.368421052632,0,0,0,0,0,75.7894736842105,0,606.315789473684,0,0,0,454.736842105263,0,75.7894736842105
313.04347826087,250.434782608696,0,0,0,500.869565217391,125.217391304348,0,62.6086956521739,0,0,0,0,0,187.826086956522
342.857142857143,171.428571428571,0,34.2857142857143,0,205.714285714286,68.5714285714286,0,308.571428571429,0,0,0,0,205.714285714286,102.857142857143
90,360,180,0,0,0,0,0,90,0,0,180,0,0,540
261.818181818182,218.181818181818,87.2727272727273,0,0,174.545454545455,0,0,0,0,0,130.909090909091,349.090909090909,0,218.181818181818
166.153846153846,276.923076923077,0,0,0,0,166.153846153846,0,332.307692307692,0,0,0,0,55.3846153846154,443.076923076923
187.826086956522,438.260869565217,0,0,0,375.652173913043,62.6086956521739,0,0,0,0,250.434782608696,0,0,125.217391304348
400,240,0,0,0,0,280,0,0,0,0,0,360,0,160
110.769230769231,276.923076923077,0,0,0,0,332.307692307692,0,0,0,0,332.307692307692,0,387.692307692308,0
166.153846153846,110.769230769231,0,0,0,0,0,0,0,0,0,387.692307692308,0,553.846153846154,221.538461538462
163.636363636364,229.090909090909,0,229.090909090909,0,229.090909090909,294.545454545455,0,261.818181818182,0,0,0,0,0,32.7272727272727
411.428571428571,288,0,0,0,370.285714285714,82.2857142857143,0,0,0,0,0,0,205.714285714286,82.2857142857143
205.714285714286,205.714285714286,0,0,0,0,308.571428571429,0,137.142857142857,0,0,0,0,308.571428571429,274.285714285714
240,300,0,0,0,0,0,0,0,0,0,60,480,0,360
280,40,0,0,0,0,360,0,320,0,0,280,0,0,160
66.9767441860465,100.46511627907,66.9767441860465,0,0,66.9767441860465,301.395348837209,0,200.93023255814,0,0,133.953488372093,0,234.418604651163,267.906976744186
350.27027027027,389.189189189189,0,0,0,77.8378378378378,116.756756756757,0,0,0,0,272.432432432432,0,0,233.513513513514
338.823529411765,127.058823529412,0,0,0,211.764705882353,84.7058823529412,0,338.823529411765,0,0,254.117647058824,0,0,84.7058823529412
450,360,0,0,0,0,225,0,45,0,0,0,45,0,315
261.818181818182,327.272727272727,0,0,0,0,130.909090909091,0,65.4545454545455,0,0,0,0,0,654.545454545455
75.7894736842105,37.8947368421053,0,0,0,303.157894736842,378.947368421053,0,113.684210526316,0,0,303.157894736842,37.8947368421053,75.7894736842105,113.684210526316
210.731707317073,105.365853658537,0,0,0,351.219512195122,245.853658536585,0,280.975609756098,0,0,0,0,0,245.853658536585
349.090909090909,436.363636363636,0,0,0,0,174.545454545455,0,87.2727272727273,0,0,0,0,0,392.727272727273
110.769230769231,73.8461538461538,0,0,0,0,73.8461538461538,0,295.384615384615,0,0,258.461538461538,258.461538461538,0,369.230769230769
73.8461538461538,258.461538461538,0,0,0,147.692307692308,184.615384615385,0,295.384615384615,0,0,147.692307692308,295.384615384615,36.9230769230769,0
127.058823529412,211.764705882353,169.411764705882,0,0,296.470588235294,0,0,254.117647058824,0,0,296.470588235294,84.7058823529412,0,0
213.333333333333,426.666666666667,0,373.333333333333,0,53.3333333333333,106.666666666667,106.666666666667,106.666666666667,0,0,53.3333333333333,0,0,0
400,320,0,0,0,80,120,0,0,0,0,0,0,360,160
420,180,60,0,0,0,60,0,300,0,0,0,0,120,300
90,90,240,0,0,180,300,0,300,0,0,0,0,0,240
369.230769230769,258.461538461538,110.769230769231,0,0,184.615384615385,184.615384615385,0,0,0,0,0,0,36.9230769230769,295.384615384615
37.8947368421053,151.578947368421,0,0,0,227.368421052632,341.052631578947,0,0,0,0,378.947368421053,0,0,303.157894736842
245.853658536585,245.853658536585,0,70.2439024390244,0,35.1219512195122,175.609756097561,0,316.09756097561,0,0,0,0,0,351.219512195122
41.1428571428571,205.714285714286,0,0,0,82.2857142857143,41.1428571428571,0,411.428571428571,0,0,0,0,411.428571428571,246.857142857143
278.709677419355,325.161290322581,0,0,0,0,185.806451612903,0,185.806451612903,0,0,278.709677419355,0,0,185.806451612903
254.117647058824,296.470588235294,338.823529411765,0,0,0,0,0,127.058823529412,0,0,0,0,296.470588235294,127.058823529412
327.272727272727,327.272727272727,0,261.818181818182,0,32.7272727272727,130.909090909091,0,229.090909090909,0,0,0,0,0,130.909090909091
198.620689655172,248.275862068966,198.620689655172,99.3103448275862,0,0,0,0,0,0,0,397.241379310345,0,0,297.931034482759
327.272727272727,196.363636363636,0,0,0,0,589.090909090909,0,65.4545454545455,0,0,0,0,0,261.818181818182
84.7058823529412,338.823529411765,0,0,0,0,296.470588235294,0,381.176470588235,0,0,0,0,0,338.823529411765
254.117647058824,592.941176470588,0,0,0,0,254.117647058824,0,254.117647058824,0,0,0,0,0,84.7058823529412
174.545454545455,43.6363636363636,0,0,0,392.727272727273,392.727272727273,0,174.545454545455,0,0,174.545454545455,0,0,87.2727272727273
180,360,360,0,0,0,315,0,135,0,0,0,0,0,90
540,180,0,0,0,0,450,0,270,0,0,0,0,0,0
332.307692307692,553.846153846154,0,0,0,0,55.3846153846154,0,166.153846153846,0,0,166.153846153846,0,0,166.153846153846
140.487804878049,245.853658536585,0,0,0,316.09756097561,35.1219512195122,0,245.853658536585,0,0,175.609756097561,0,0,280.975609756098
183.829787234043,91.9148936170213,183.829787234043,61.2765957446808,0,0,61.2765957446808,0,61.2765957446808,0,0,153.191489361702,183.829787234043,306.382978723404,153.191489361702
130.909090909091,327.272727272727,0,0,0,327.272727272727,130.909090909091,0,294.545454545455,0,0,229.090909090909,0,0,0
258.461538461538,369.230769230769,0,0,0,147.692307692308,295.384615384615,0,147.692307692308,0,0,0,147.692307692308,0,73.8461538461538
0,654.545454545455,0,0,785.454545454545,0,0,0,0,0,0,0,0,0,0
360,216,0,0,0,0,216,0,180,0,0,216,0,216,36
144,720,0,0,0,216,288,0,0,0,0,0,0,0,72
30.6382978723404,61.2765957446808,153.191489361702,0,0,275.744680851064,275.744680851064,0,0,0,0,61.2765957446808,0,275.744680851064,306.382978723404
129.230769230769,166.153846153846,147.692307692308,0,0,55.3846153846154,0,0,147.692307692308,129.230769230769,184.615384615385,18.4615384615385,184.615384615385,129.230769230769,147.692307692308
125.217391304348,250.434782608696,250.434782608696,0,0,125.217391304348,0,0,0,0,0,563.478260869565,0,0,125.217391304348
166.153846153846,110.769230769231,0,0,0,249.230769230769,276.923076923077,0,276.923076923077,0,0,0,0,138.461538461538,221.538461538462
293.877551020408,264.489795918367,0,0,0,293.877551020408,0,0,264.489795918367,0,0,264.489795918367,0,0,58.7755102040816
320,128,0,0,0,288,0,0,288,0,0,0,0,128,288
91.9148936170213,153.191489361702,183.829787234043,0,0,306.382978723404,245.106382978723,0,245.106382978723,0,0,91.9148936170213,0,0,122.553191489362
378.947368421053,454.736842105263,0,0,0,75.7894736842105,303.157894736842,0,0,0,0,0,0,0,227.368421052632
84.7058823529412,381.176470588235,0,0,0,0,169.411764705882,0,423.529411764706,0,0,211.764705882353,0,0,169.411764705882
500.869565217391,313.04347826087,0,438.260869565217,0,0,0,0,0,0,0,0,0,0,187.826086956522
360,324,0,0,0,288,216,0,72,0,0,0,0,0,180
295.384615384615,147.692307692308,221.538461538462,0,0,0,184.615384615385,0,36.9230769230769,0,0,369.230769230769,0,0,184.615384615385
341.052631578947,0,0,0,0,378.947368421053,113.684210526316,0,0,0,0,0,0,303.157894736842,303.157894736842
137.142857142857,342.857142857143,0,0,0,0,274.285714285714,0,137.142857142857,0,0,411.428571428571,0,0,137.142857142857
360,154.285714285714,0,0,0,0,514.285714285714,0,205.714285714286,0,0,205.714285714286,0,0,0
272.432432432432,38.9189189189189,0,0,0,350.27027027027,116.756756756757,0,77.8378378378378,0,0,194.594594594595,0,0,389.189189189189
336,48,144,0,0,0,96,0,0,0,0,0,480,0,336
82.2857142857143,164.571428571429,41.1428571428571,0,0,205.714285714286,41.1428571428571,0,246.857142857143,0,0,82.2857142857143,123.428571428571,246.857142857143,205.714285714286
274.285714285714,342.857142857143,0,0,0,0,0,0,274.285714285714,0,0,0,0,0,548.571428571429
180,270,180,0,0,0,540,0,0,0,0,0,0,0,270
332.307692307692,332.307692307692,332.307692307692,0,0,0,147.692307692308,0,0,0,0,0,0,0,295.384615384615
137.142857142857,137.142857142857,411.428571428571,0,0,0,0,0,0,0,0,480,0,0,274.285714285714
166.153846153846,83.0769230769231,0,55.3846153846154,0,193.846153846154,27.6923076923077,0,249.230769230769,0,0,138.461538461538,221.538461538462,138.461538461538,166.153846153846
88.1632653061224,293.877551020408,264.489795918367,0,0,0,29.3877551020408,0,29.3877551020408,0,0,264.489795918367,264.489795918367,29.3877551020408,176.326530612245
199.384615384615,177.230769230769,199.384615384615,221.538461538462,0,0,155.076923076923,88.6153846153846,88.6153846153846,0,0,177.230769230769,0,0,132.923076923077
411.428571428571,137.142857142857,0,0,0,480,274.285714285714,0,0,0,0,0,0,0,137.142857142857
320,128,0,0,0,0,96,0,320,0,0,224,0,192,160
120,120,0,0,0,420,540,0,180,0,0,0,0,0,60
280.975609756098,175.609756097561,0,0,0,35.1219512195122,316.09756097561,0,210.731707317073,0,0,105.365853658537,0,0,316.09756097561
338.823529411765,423.529411764706,0,0,0,42.3529411764706,211.764705882353,0,127.058823529412,0,0,0,0,0,296.470588235294
327.272727272727,327.272727272727,32.7272727272727,0,0,0,0,0,0,0,0,130.909090909091,229.090909090909,229.090909090909,163.636363636364
192,256,0,0,0,128,224,0,256,0,0,0,0,64,320
221.538461538462,138.461538461538,166.153846153846,0,0,276.923076923077,27.6923076923077,0,221.538461538462,0,0,221.538461538462,0,0,166.153846153846
296.470588235294,423.529411764706,0,0,0,211.764705882353,127.058823529412,0,0,0,0,0,0,0,381.176470588235
454.736842105263,227.368421052632,0,0,0,0,0,0,0,0,0,378.947368421053,0,0,378.947368421053
154.285714285714,462.857142857143,0,0,0,102.857142857143,102.857142857143,308.571428571429,205.714285714286,0,0,0,0,0,102.857142857143
216,432,0,0,0,0,0,0,0,0,648,0,0,72,72
100.46511627907,66.9767441860465,200.93023255814,0,0,234.418604651163,133.953488372093,200.93023255814,234.418604651163,0,0,0,0,0,267.906976744186
261.818181818182,130.909090909091,0,0,0,130.909090909091,327.272727272727,0,0,0,0,65.4545454545455,196.363636363636,0,327.272727272727
122.553191489362,214.468085106383,91.9148936170213,0,0,153.191489361702,153.191489361702,0,306.382978723404,0,0,0,0,306.382978723404,91.9148936170213
360,36,36,288,0,0,108,0,72,0,0,180,0,216,144
274.285714285714,137.142857142857,0,0,0,205.714285714286,102.857142857143,0,171.428571428571,0,0,240,0,0,308.571428571429
278.709677419355,185.806451612903,0,0,0,371.612903225806,232.258064516129,0,46.4516129032258,0,0,325.161290322581,0,0,0
341.052631578947,75.7894736842105,0,0,0,227.368421052632,341.052631578947,0,151.578947368421,0,0,0,0,0,303.157894736842
139.354838709677,185.806451612903,0,0,0,46.4516129032258,371.612903225806,0,0,0,0,325.161290322581,0,0,371.612903225806
80,80,0,0,0,320,40,0,320,0,0,360,0,0,240
144,86.4,0,230.4,0,0,201.6,0,0,0,0,201.6,0,288,288
184.615384615385,369.230769230769,0,0,0,0,258.461538461538,0,295.384615384615,0,0,0,0,0,332.307692307692
293.877551020408,176.326530612245,0,0,0,293.877551020408,88.1632653061224,0,293.877551020408,0,0,235.102040816327,0,0,58.7755102040816
130.909090909091,305.454545454545,0,0,0,130.909090909091,130.909090909091,0,349.090909090909,0,87.2727272727273,305.454545454545,0,0,0
267.906976744186,234.418604651163,0,0,0,66.9767441860465,200.93023255814,0,0,0,0,301.395348837209,301.395348837209,0,66.9767441860465
100.46511627907,267.906976744186,0,334.883720930233,0,0,100.46511627907,0,66.9767441860465,0,0,0,167.441860465116,66.9767441860465,334.883720930233
180,60,0,0,0,300,0,0,0,0,0,240,180,0,480
617.142857142857,411.428571428571,0,0,0,411.428571428571,0,0,0,0,0,0,0,0,0
329.142857142857,288,0,0,0,0,288,0,41.1428571428571,0,0,246.857142857143,0,0,246.857142857143
221.538461538462,221.538461538462,0,0,0,498.461538461538,110.769230769231,0,110.769230769231,0,0,55.3846153846154,166.153846153846,0,55.3846153846154
68.5714285714286,274.285714285714,274.285714285714,0,0,0,0,0,205.714285714286,0,0,480,0,0,137.142857142857
185.142857142857,205.714285714286,0,205.714285714286,0,144,144,0,123.428571428571,0,144,123.428571428571,0,0,164.571428571429
230.4,115.2,0,0,0,115.2,288,0,172.8,0,0,57.6,0,0,460.8
246.857142857143,288,0,0,0,205.714285714286,205.714285714286,0,246.857142857143,0,0,205.714285714286,0,0,41.1428571428571
498.461538461538,110.769230769231,0,0,0,332.307692307692,166.153846153846,0,110.769230769231,0,0,55.3846153846154,0,0,166.153846153846
180,135,0,0,0,0,180,0,360,0,225,0,0,0,360
192,144,0,0,480,0,0,0,0,0,0,192,0,0,432
170.847457627119,97.6271186440678,48.8135593220339,24.4067796610169,0,146.440677966102,122.033898305085,0,122.033898305085,0,0,195.254237288136,146.440677966102,146.440677966102,219.661016949153
336,288,0,0,0,96,240,0,48,0,0,0,0,0,432
38.9189189189189,272.432432432432,0,0,0,272.432432432432,389.189189189189,0,350.27027027027,0,0,0,0,0,116.756756756757
218.181818181818,87.2727272727273,261.818181818182,0,0,130.909090909091,0,0,0,0,0,218.181818181818,0,87.2727272727273,436.363636363636
169.411764705882,338.823529411765,0,0,0,42.3529411764706,338.823529411765,0,0,0,0,254.117647058824,0,211.764705882353,84.7058823529412
240,186.666666666667,0,0,0,240,133.333333333333,0,106.666666666667,0,0,186.666666666667,0,106.666666666667,240
205.714285714286,360,0,51.4285714285714,308.571428571429,0,154.285714285714,0,257.142857142857,0,0,0,0,0,102.857142857143
224,224,0,0,32,64,224,0,32,0,0,96,224,0,320
233.513513513514,311.351351351351,0,0,0,155.675675675676,116.756756756757,0,272.432432432432,0,0,77.8378378378378,0,0,272.432432432432
196.363636363636,229.090909090909,0,0,0,0,0,0,196.363636363636,0,0,327.272727272727,196.363636363636,0,294.545454545455
275.744680851064,245.106382978723,306.382978723404,0,0,214.468085106383,30.6382978723404,0,30.6382978723404,0,0,214.468085106383,0,0,122.553191489362
308.571428571429,462.857142857143,0,0,0,0,51.4285714285714,0,308.571428571429,0,0,154.285714285714,0,0,154.285714285714
219.130434782609,156.521739130435,219.130434782609,0,0,250.434782608696,31.304347826087,125.217391304348,93.9130434782609,0,0,62.6086956521739,0,0,281.739130434783
351.219512195122,210.731707317073,0,0,0,35.1219512195122,70.2439024390244,0,245.853658536585,0,0,0,0,245.853658536585,280.975609756098
267.906976744186,133.953488372093,0,0,0,200.93023255814,334.883720930233,0,100.46511627907,0,0,33.4883720930233,133.953488372093,0,234.418604651163
617.142857142857,411.428571428571,0,0,0,0,0,0,0,0,0,0,0,0,411.428571428571
325.161290322581,371.612903225806,0,92.9032258064516,0,139.354838709677,139.354838709677,0,0,0,0,0,0,46.4516129032258,325.161290322581
418.064516129032,185.806451612903,0,0,0,0,92.9032258064516,0,325.161290322581,0,0,0,0,0,418.064516129032
381.176470588235,338.823529411765,0,0,0,254.117647058824,84.7058823529412,0,127.058823529412,0,0,127.058823529412,0,0,127.058823529412
303.157894736842,75.7894736842105,0,0,0,530.526315789474,151.578947368421,0,151.578947368421,0,0,151.578947368421,0,0,75.7894736842105
270,225,360,0,0,0,135,0,90,0,0,225,0,0,135
270,120,0,0,0,0,300,0,270,0,0,0,0,240,240
480,768,0,0,0,0,0,0,0,0,0,0,0,0,192
530.526315789474,303.157894736842,0,0,0,0,151.578947368421,0,75.7894736842105,0,0,75.7894736842105,0,0,303.157894736842
240,0,0,0,0,320,400,0,40,0,0,0,0,280,160
350.27027027027,350.27027027027,0,0,0,0,233.513513513514,0,0,0,0,194.594594594595,0,194.594594594595,116.756756756757
351.219512195122,175.609756097561,0,0,0,351.219512195122,175.609756097561,0,0,0,0,316.09756097561,0,0,70.2439024390244
49.6551724137931,496.551724137931,0,0,0,148.965517241379,148.965517241379,0,248.275862068966,0,0,0,0,0,347.586206896552
164.571428571429,205.714285714286,0,0,0,329.142857142857,164.571428571429,0,288,0,0,164.571428571429,0,0,123.428571428571
252,288,0,0,0,108,144,0,252,0,0,0,216,0,180
110.769230769231,166.153846153846,0,0,0,0,553.846153846154,0,110.769230769231,0,0,0,0,0,498.461538461538
235.636363636364,78.5454545454545,183.272727272727,209.454545454545,0,0,157.090909090909,0,183.272727272727,0,0,78.5454545454545,0,183.272727272727,130.909090909091
248.275862068966,446.896551724138,0,0,0,148.965517241379,446.896551724138,0,0,0,0,0,0,0,148.965517241379
130.909090909091,157.090909090909,157.090909090909,78.5454545454545,0,104.727272727273,26.1818181818182,0,157.090909090909,0,0,235.636363636364,209.454545454545,0,183.272727272727
288,288,0,0,0,0,504,0,0,0,0,0,144,72,144
360,280,0,0,0,0,0,0,320,0,0,80,200,0,200
113.684210526316,265.263157894737,0,0,0,341.052631578947,265.263157894737,0,303.157894736842,0,0,37.8947368421053,0,75.7894736842105,37.8947368421053
135,360,0,0,0,450,0,0,180,0,0,135,0,0,180
113.684210526316,341.052631578947,0,0,0,0,378.947368421053,0,0,0,0,0,0,341.052631578947,265.263157894737
139.354838709677,371.612903225806,0,0,0,325.161290322581,418.064516129032,0,0,0,0,92.9032258064516,0,0,92.9032258064516
80,640,0,0,0,0,160,0,160,0,0,0,0,0,400
163.636363636364,196.363636363636,0,0,0,0,327.272727272727,0,261.818181818182,0,0,65.4545454545455,0,130.909090909091,294.545454545455
230.4,518.4,0,0,0,57.6,172.8,0,0,0,0,0,0,0,460.8
120,360,0,0,0,0,240,0,180,0,0,0,0,0,540
261.818181818182,163.636363636364,0,0,0,163.636363636364,196.363636363636,0,32.7272727272727,0,0,196.363636363636,0,196.363636363636,229.090909090909
369.230769230769,369.230769230769,0,0,0,36.9230769230769,332.307692307692,0,36.9230769230769,0,0,0,0,295.384615384615,0
261.818181818182,392.727272727273,0,0,0,218.181818181818,261.818181818182,0,130.909090909091,0,0,130.909090909091,0,0,43.6363636363636
265.263157894737,303.157894736842,0,0,0,0,378.947368421053,0,303.157894736842,0,0,0,0,0,189.473684210526
411.428571428571,41.1428571428571,288,0,0,370.285714285714,0,0,0,0,0,0,0,0,329.142857142857
155.675675675676,155.675675675676,311.351351351351,0,0,77.8378378378378,0,0,0,0,0,350.27027027027,0,0,389.189189189189
120,240,0,120,0,0,0,0,0,0,0,480,0,0,480
313.04347826087,250.434782608696,0,0,0,93.9130434782609,62.6086956521739,0,125.217391304348,0,0,0,281.739130434783,0,313.04347826087
308.571428571429,342.857142857143,240,0,0,0,137.142857142857,0,0,0,0,171.428571428571,0,137.142857142857,102.857142857143
443.076923076923,0,0,0,0,0,498.461538461538,0,0,0,0,0,0,0,498.461538461538
360,80,0,0,0,240,0,0,40,0,0,200,0,240,280
369.230769230769,369.230769230769,0,0,0,36.9230769230769,332.307692307692,0,258.461538461538,0,0,36.9230769230769,0,0,36.9230769230769
144,72,0,252,0,324,216,0,0,0,0,72,0,0,360
227.368421052632,227.368421052632,0,0,0,0,252.631578947368,0,151.578947368421,0,0,126.315789473684,101.052631578947,252.631578947368,101.052631578947
80,360,0,0,0,160,360,0,0,0,0,80,0,0,400
303.157894736842,189.473684210526,303.157894736842,341.052631578947,0,37.8947368421053,0,0,189.473684210526,0,0,0,0,0,75.7894736842105
137.142857142857,45.7142857142857,228.571428571429,0,0,228.571428571429,182.857142857143,0,137.142857142857,0,0,160,160,22.8571428571429,137.142857142857
480,373.333333333333,0,0,0,0,373.333333333333,0,213.333333333333,0,0,0,0,0,0
464.516129032258,325.161290322581,0,0,0,0,464.516129032258,0,0,0,0,0,0,0,185.806451612903
303.157894736842,303.157894736842,0,0,0,0,454.736842105263,0,0,0,0,378.947368421053,0,0,0
278.709677419355,464.516129032258,0,0,0,0,0,0,0,0,0,278.709677419355,0,0,418.064516129032
163.018867924528,81.5094339622642,27.1698113207547,0,0,0,190.188679245283,0,217.358490566038,0,217.358490566038,0,217.358490566038,54.3396226415094,271.698113207547
334.883720930233,200.93023255814,0,0,0,0,267.906976744186,0,334.883720930233,0,0,133.953488372093,0,0,167.441860465116
211.764705882353,423.529411764706,0,0,0,0,169.411764705882,211.764705882353,254.117647058824,0,0,0,0,0,169.411764705882
278.709677419355,232.258064516129,0,0,0,278.709677419355,185.806451612903,0,46.4516129032258,0,0,185.806451612903,0,0,232.258064516129
96,96,0,0,0,480,192,0,96,0,0,0,0,0,480
341.052631578947,341.052631578947,0,0,0,189.473684210526,265.263157894737,0,0,0,0,0,0,0,303.157894736842
219.130434782609,187.826086956522,219.130434782609,0,0,0,250.434782608696,0,0,0,0,250.434782608696,0,0,313.04347826087
180,300,0,0,0,240,60,0,360,0,0,120,0,0,180
313.04347826087,313.04347826087,0,125.217391304348,0,0,0,0,0,0,0,0,0,187.826086956522,500.869565217391
500.869565217391,62.6086956521739,0,0,0,0,0,0,313.04347826087,0,0,125.217391304348,0,313.04347826087,125.217391304348
270,225,450,0,0,0,0,0,0,0,0,270,0,0,225
576,144,144,0,0,72,288,0,0,0,0,0,0,0,216
462.857142857143,51.4285714285714,0,0,0,154.285714285714,51.4285714285714,0,0,0,0,102.857142857143,0,308.571428571429,308.571428571429
75.7894736842105,227.368421052632,0,0,0,303.157894736842,341.052631578947,0,0,0,0,0,189.473684210526,0,303.157894736842
360,240,0,0,0,240,360,0,0,0,0,120,0,120,0
61.2765957446808,306.382978723404,0,0,0,214.468085106383,153.191489361702,0,306.382978723404,0,0,214.468085106383,0,0,183.829787234043
115.2,288,403.2,0,0,0,172.8,0,230.4,0,0,0,230.4,0,0
32.7272727272727,130.909090909091,261.818181818182,0,0,327.272727272727,163.636363636364,0,130.909090909091,0,0,0,98.1818181818182,32.7272727272727,261.818181818182
320,266.666666666667,53.3333333333333,0,0,213.333333333333,0,0,0,0,0,213.333333333333,0,0,373.333333333333
553.846153846154,276.923076923077,0,0,0,166.153846153846,0,0,110.769230769231,0,0,276.923076923077,0,0,55.3846153846154
135.849056603774,163.018867924528,0,0,0,217.358490566038,244.528301886792,0,163.018867924528,0,0,81.5094339622642,244.528301886792,0,190.188679245283
177.777777777778,177.777777777778,142.222222222222,0,0,177.777777777778,124.444444444444,0,177.777777777778,142.222222222222,0,142.222222222222,0,160,17.7777777777778
288,172.8,0,0,0,0,460.8,0,0,0,0,460.8,0,0,57.6
648,144,0,0,0,0,0,0,0,0,0,0,0,0,648
